,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
16227,0.458,0.445,-8.391,0,0.361,0.64,0.118,0.447,165.64,220053
16228,0.6759999999999999,0.73,-5.962999999999999,1,0.267,0.00193,0.0627,0.489,178.11700000000005,215853
16229,0.637,0.521,-6.959,1,0.109,0.155,0.0945,0.562,167.792,261427
16230,0.622,0.4920000000000001,-8.305,0,0.0665,0.335,0.222,0.425,126.12,265813
16231,0.805,0.494,-6.027,1,0.0363,0.00164,0.0798,0.408,115.049,289760
16232,0.816,0.5,-4.551,1,0.03,0.0227,0.0733,0.649,124.037,247840
16233,0.787,0.527,-6.981,1,0.0512,0.0615,0.0656,0.807,133.107,187733
16234,0.618,0.505,-8.212,1,0.0549,0.0851,0.325,0.5589999999999999,150.076,224816
16235,0.828,0.58,-4.395,1,0.0941,0.0255,0.103,0.407,179.946,235067
16236,0.435,0.802,-6.871,1,0.324,0.00376,0.467,0.454,168.53400000000005,207000
16237,0.713,0.6779999999999999,-3.525,0,0.102,0.273,0.149,0.7340000000000001,138.009,271333
16238,0.677,0.682,-6.879,1,0.0361,0.0405,0.0351,0.875,212.558,192107
16239,0.588,0.847,-4.734,0,0.0675,0.0145,0.436,0.38,198.116,204013
16240,0.5489999999999999,0.932,-4.11,0,0.343,0.0127,0.34700000000000003,0.787,164.878,196133
16241,0.594,0.6559999999999999,-6.9060000000000015,1,0.134,0.0182,0.15,0.35700000000000004,174.916,222720
16242,0.8079999999999999,0.892,-4.352,0,0.13699999999999998,0.065,0.298,0.933,151.99,241440
16243,0.893,0.74,-4.936,0,0.132,0.299,0.0881,0.963,202.05,299147
16244,0.531,0.615,-8.505,0,0.262,0.126,0.108,0.64,120.53,247693
16245,0.865,0.956,-1.4680000000000002,0,0.278,0.381,0.0326,0.823,196.238,229720
16246,0.528,0.706,-6.885,1,0.28800000000000003,0.399,0.0366,0.495,162.986,310280
16247,0.743,0.828,-6.273,0,0.0692,0.16699999999999998,0.132,0.753,114.725,169413
16248,0.583,0.792,-5.894,1,0.0533,0.00321,0.315,0.397,160.11,294720
16249,0.7909999999999999,0.6809999999999999,-5.549,0,0.262,0.0566,0.293,0.866,189.93,196493
16250,0.698,0.722,-5.319,0,0.0799,0.173,0.289,0.67,180.232,250493
16251,0.688,0.404,-9.481,0,0.0818,0.377,0.0813,0.448,150.014,277840
16252,0.742,0.87,-4.873,1,0.0422,0.0464,0.314,0.203,130.035,239360
16253,0.7909999999999999,0.816,-5.0139999999999985,0,0.149,0.0995,0.454,0.687,125.032,233747
16254,0.7,0.848,-3.479,1,0.246,0.0784,0.401,0.667,163.98,195040
16255,0.41,0.688,-2.228,0,0.0372,0.0331,0.205,0.465,189.607,245000
16256,0.657,0.629,-4.938,1,0.0782,0.194,0.254,0.726,187.97,266893
16257,0.57,0.58,-5.5470000000000015,1,0.21,0.0124,0.0498,0.404,171.812,270627
16258,0.429,0.757,-2.912,1,0.0306,0.14,0.14400000000000002,0.5379999999999999,165.03400000000005,203240
16259,0.53,0.701,-6.12,1,0.345,0.175,0.118,0.7929999999999999,170.233,242107
16260,0.606,0.591,-7.228,0,0.087,0.0756,0.328,0.477,191.604,252973
16261,0.7959999999999999,0.705,-4.82,0,0.0358,0.0332,0.0809,0.774,113.964,228973
16262,0.733,0.405,-8.74,1,0.0278,0.29100000000000004,0.365,0.467,200.04,240884
16263,0.6729999999999999,0.7659999999999999,-5.018,1,0.349,0.0724,0.0563,0.382,148.113,320893
16264,0.679,0.601,-6.2010000000000005,1,0.207,0.0989,0.123,0.725,132.995,267613
16265,0.782,0.855,-5.919,0,0.12,0.251,0.253,0.6829999999999999,107.867,290187
16266,0.847,0.6,-7.737,1,0.155,0.00544,0.398,0.7290000000000001,147.966,250160
16267,0.742,0.762,-4.043,1,0.0575,0.0202,0.0921,0.3670000000000001,182.018,177253
16268,0.802,0.478,-8.154,1,0.114,0.0525,0.0976,0.894,128.941,242907
16269,0.6679999999999999,0.664,-4.7360000000000015,1,0.0374,0.0205,0.112,0.338,114.991,265813
16270,0.718,0.588,-4.192,1,0.0318,0.0525,0.0991,0.812,121.22,202627
16271,0.677,0.422,-8.443,0,0.0356,0.395,0.28800000000000003,0.19,130.2,245063
16272,0.8220000000000001,0.7140000000000001,-3.902,1,0.0339,0.0427,0.255,0.342,113.717,182587
16273,0.764,0.742,-2.33,1,0.18,0.0111,0.321,0.504,176.87400000000005,262200
16274,0.878,0.417,-6.799,1,0.361,0.0444,0.0833,0.904,154.98,325573
16275,0.6940000000000001,0.7190000000000001,-4.538,1,0.0484,0.00131,0.0714,0.35200000000000004,129.961,274147
16276,0.8290000000000001,0.428,-9.469,1,0.0831,0.056,0.13699999999999998,0.45,148.075,299333
16277,0.701,0.7240000000000001,-5.751,0,0.145,0.267,0.0867,0.425,132.035,237053
16278,0.779,0.695,-5.048,1,0.325,0.00629,0.394,0.534,165.968,247453
16279,0.74,0.895,-6.36,0,0.189,0.459,0.0433,0.958,196.082,259347
16280,0.774,0.653,-5.158,0,0.05,0.0912,0.151,0.818,120.01,244267
16281,0.746,0.7170000000000001,-5.7879999999999985,0,0.127,0.189,0.0704,0.475,109.754,209547
16282,0.708,0.468,-9.213,0,0.0548,0.726,0.319,0.664,134.043,308347
16283,0.488,0.633,-7.289,0,0.381,0.0587,0.145,0.728,200.183,209840
16284,0.8140000000000001,0.494,-7.167000000000002,1,0.0846,0.624,0.0888,0.607,128.083,230973
16285,0.908,0.6659999999999999,-6.84,0,0.124,0.262,0.147,0.278,213.826,254960
16286,0.623,0.487,-7.954,1,0.113,0.0322,0.146,0.507,138.893,309040
16287,0.65,0.753,-4.745,0,0.0632,0.324,0.307,0.616,164.956,221933
16288,0.975,0.711,-3.904,1,0.0632,0.168,0.0799,0.815,110.621,234027
16289,0.634,0.649,-7.505,0,0.0486,0.0315,0.482,0.509,180.96400000000003,237507
16290,0.81,0.5379999999999999,-5.784,0,0.0356,0.528,0.0951,0.828,109.97,266840
16291,0.5770000000000001,0.75,-6.62,0,0.0995,0.00853,0.233,0.5770000000000001,143.54399999999995,257320
16292,0.722,0.329,-11.617,0,0.108,0.08800000000000001,0.081,0.166,199.982,230713
16293,0.732,0.5489999999999999,-4.194,1,0.0312,0.163,0.122,0.479,131.006,271173
16294,0.758,0.6890000000000001,-3.942,1,0.107,0.15,0.335,0.882,163.99400000000003,203507
16295,0.588,0.614,-5.857,0,0.0726,0.31,0.321,0.59,121.299,228267
16296,0.725,0.657,-6.065,1,0.151,0.226,0.0928,0.441,140.001,219533
16297,0.675,0.501,-6.183,1,0.22,0.0541,0.429,0.532,139.861,260600
16298,0.8190000000000001,0.299,-11.964,0,0.122,0.153,0.3,0.515,121.913,227907
16299,0.703,0.782,-4.16,1,0.141,0.202,0.476,0.862,182.058,225653
16300,0.706,0.7509999999999999,-6.323,1,0.0708,0.173,0.168,0.195,182.062,182307
16301,0.672,0.585,-5.7970000000000015,1,0.0582,0.192,0.156,0.8340000000000001,155.996,238160
16302,0.524,0.635,-7.22,0,0.302,0.27,0.341,0.603,127.618,337640
16303,0.6409999999999999,0.72,-4.3260000000000005,1,0.0552,0.0102,0.154,0.578,155.938,222027
16304,0.687,0.6679999999999999,-4.061,1,0.0282,0.0253,0.7440000000000001,0.418,113.053,216317
16305,0.392,0.8390000000000001,-1.921,1,0.193,0.158,0.3,0.232,168.00099999999995,238693
16306,0.66,0.6659999999999999,-4.342,1,0.0472,0.0759,0.0268,0.933,179.95,214227
16307,0.743,0.675,-4.267,0,0.0953,0.0251,0.0685,0.59,185.818,214400
16308,0.8340000000000001,0.696,-3.224,1,0.197,0.11,0.13,0.804,188.18,272533
16309,0.843,0.8059999999999999,-5.9460000000000015,0,0.269,0.14300000000000002,0.0771,0.613,189.896,270507
16310,0.605,0.633,-5.899,0,0.251,0.119,0.225,0.5920000000000001,174.52,229040
16311,0.647,0.7490000000000001,-5.019,1,0.0478,0.0386,0.298,0.659,153.68,223507
16312,0.631,0.564,-6.7029999999999985,1,0.224,0.0291,0.103,0.7929999999999999,200.18400000000003,214667
16313,0.7170000000000001,0.654,-5.127000000000002,0,0.0795,0.0686,0.329,0.682,115.049,261507
16314,0.459,0.6629999999999999,-2.275,1,0.0321,0.41,0.114,0.5,135.907,263507
16315,0.7709999999999999,0.6759999999999999,-6.018,0,0.223,0.285,0.546,0.804,119.997,276160
16316,0.611,0.498,-9.488,1,0.0691,0.445,0.858,0.401,139.944,254166
16317,0.6629999999999999,0.703,-6.972,0,0.193,0.18,0.184,0.545,170.1,238980
16318,0.579,0.8140000000000001,-3.11,0,0.14800000000000002,0.163,0.0712,0.455,196.042,195213
16319,0.648,0.767,-5.052,1,0.0608,0.0219,0.19,0.7959999999999999,141.906,207400
16320,0.578,0.7140000000000001,-3.551,0,0.0349,0.0846,0.139,0.145,146.014,187547
16321,0.398,0.7090000000000001,-4.602,0,0.211,0.334,0.142,0.7140000000000001,156.178,243227
16322,0.8390000000000001,0.706,-6.119,0,0.231,0.19,0.205,0.857,193.34,245373
16323,0.894,0.7909999999999999,-4.699,1,0.112,0.0183,0.0388,0.583,210.036,250373
16324,0.687,0.71,-5.84,1,0.0522,0.0283,0.0689,0.8859999999999999,158.47,216880
16325,0.6679999999999999,0.6609999999999999,-3.908,1,0.0661,0.0501,0.168,0.915,154.05200000000005,232120
16326,0.633,0.7390000000000001,-5.376,1,0.18600000000000005,0.00918,0.093,0.319,133.295,253840
16327,0.845,0.34600000000000003,-9.381,1,0.106,0.0218,0.135,0.8190000000000001,187.978,225187
16328,0.763,0.629,-8.66,0,0.225,0.0891,0.16899999999999998,0.7090000000000001,142.149,267507
16329,0.718,0.606,-6.632999999999999,0,0.116,0.0705,0.0857,0.45,184.778,225907
16330,0.816,0.675,-8.23,1,0.198,0.0864,0.0793,0.615,151.444,247453
16331,0.784,0.5589999999999999,-4.862,1,0.0846,0.0021,0.412,0.698,181.988,212453
16332,0.888,0.777,-6.2620000000000005,1,0.0505,0.0961,0.0514,0.8759999999999999,118.998,241520
16333,0.725,0.64,-7.905,0,0.332,0.0281,0.099,0.915,166.028,240027
16334,0.7,0.5379999999999999,-5.952000000000001,1,0.045,0.000204,0.105,0.189,136.518,237733
16335,0.675,0.6779999999999999,-7.151,0,0.0625,0.202,0.14400000000000002,0.474,119.986,231160
16336,0.6459999999999999,0.6,-6.569,1,0.458,0.231,0.0794,0.8109999999999999,192.082,223973
16337,0.691,0.875,-4.837,0,0.124,0.0428,0.14400000000000002,0.534,111.345,257502
16338,0.754,0.769,-4.658,0,0.354,0.0863,0.0534,0.3720000000000001,194.024,261773
16339,0.7809999999999999,0.807,-5.574,1,0.261,0.0524,0.122,0.605,180.016,241253
16340,0.901,0.371,-5.492000000000001,0,0.108,0.0484,0.0978,0.752,200.028,219973
16341,0.621,0.525,-7.872999999999998,0,0.0391,0.314,0.126,0.6,180.144,235800
16342,0.477,0.706,-6.625,1,0.0612,0.0485,0.247,0.644,159.762,196067
16343,0.727,0.649,-5.356,1,0.0338,0.6609999999999999,0.111,0.669,129.99200000000002,254533
16344,0.8370000000000001,0.462,-7.89,1,0.0601,0.0339,0.09,0.762,139.986,201400
16345,0.693,0.516,-6.4460000000000015,1,0.0413,0.297,0.0604,0.494,188.04,220853
16346,0.647,0.478,-8.837,1,0.0782,0.547,0.156,0.333,135.877,232907
16347,0.85,0.482,-6.684,0,0.102,0.0246,0.387,0.217,201.914,229867
16348,0.743,0.948,-4.445,0,0.0893,0.122,0.112,0.614,130.024,312987
16349,0.424,0.624,-5.849,1,0.229,0.0525,0.108,0.425,170.896,236480
16350,0.7190000000000001,0.535,-7.379,1,0.037000000000000005,0.0267,0.239,0.416,144.959,267440
16351,0.552,0.759,-3.019,1,0.269,0.0685,0.0425,0.6759999999999999,192.004,243773
16352,0.6,0.6409999999999999,-4.237,0,0.0423,0.0498,0.0982,0.642,163.153,336507
16353,0.701,0.601,-7.678,0,0.153,0.197,0.0649,0.564,166.866,258667
16354,0.6579999999999999,0.621,-5.725,1,0.231,0.0667,0.142,0.8170000000000001,182.534,246707
16355,0.8909999999999999,0.7040000000000001,-4.128,0,0.28300000000000003,0.231,0.119,0.8959999999999999,188.238,236267
16356,0.7709999999999999,0.685,-4.6389999999999985,1,0.0567,0.00543,0.0537,0.6829999999999999,177.99400000000003,230200
16357,0.7559999999999999,0.77,-3.502,1,0.0343,0.191,0.17800000000000002,0.73,119.961,246467
16358,0.637,0.73,-5.38,0,0.0874,0.32299999999999995,0.0981,0.732,187.734,218947
16359,0.59,0.747,-4.856,0,0.232,0.0053,0.274,0.189,184.462,285560
16360,0.727,0.831,-8.699,1,0.126,0.0288,0.145,0.579,195.2,229800
16361,0.407,0.795,-7.819,0,0.389,0.0313,0.141,0.49,175.638,320973
16362,0.44,0.517,-7.355,1,0.363,0.428,0.173,0.475,147.762,249027
16363,0.59,0.7759999999999999,-5.464,0,0.318,0.0163,0.0819,0.7120000000000001,163.74,297920
16364,0.769,0.747,-3.788,1,0.224,0.017,0.338,0.301,181.99400000000003,260133
16365,0.703,0.725,-5.778,0,0.13699999999999998,0.242,0.0822,0.403,131.936,237040
16366,0.897,0.738,-5.314,0,0.228,0.0166,0.0573,0.7979999999999999,133.966,213373
16367,0.763,0.7559999999999999,-3.926,1,0.0685,0.00595,0.173,0.38,184.008,201520
16368,0.802,0.447,-6.047999999999999,1,0.0405,0.237,0.277,0.342,125.213,292707
16369,0.68,0.672,-6.199,1,0.0814,0.0202,0.224,0.495,149.994,249533
16370,0.778,0.867,-4.652,0,0.0787,0.159,0.382,0.5539999999999999,112.6,263253
16371,0.7959999999999999,0.615,-5.053,0,0.0712,0.0183,0.0463,0.733,203.956,251800
16372,0.769,0.7070000000000001,-4.21,1,0.145,0.0437,0.095,0.482,198.156,269133
16373,0.812,0.8740000000000001,-6.015,0,0.0905,0.109,0.214,0.47,120.025,229973
16374,0.742,0.515,-6.265,1,0.0405,0.081,0.194,0.5870000000000001,120.086,280707
16375,0.5660000000000001,0.7490000000000001,-3.506,0,0.287,0.0194,0.0485,0.459,170.22799999999995,197560
16376,0.728,0.54,-8.954,1,0.052000000000000005,0.4320000000000001,0.145,0.59,164.012,308533
16377,0.8540000000000001,0.6920000000000001,-6.625,1,0.0479,0.0668,0.247,0.753,203.73,291782
16378,0.38,0.5589999999999999,-9.881,1,0.044,0.0611,0.123,0.4370000000000001,187.762,208573
16379,0.598,0.652,-4.944,1,0.0421,0.163,0.145,0.24,130.049,252427
16380,0.552,0.639,-7.985,0,0.287,0.0422,0.35100000000000003,0.425,180.115,267800
16381,0.6709999999999999,0.552,-5.447,0,0.157,0.537,0.151,0.431,184.158,255787
16382,0.65,0.868,-3.988,1,0.084,0.0008359999999999999,0.245,0.71,175.922,166867
16383,0.435,0.753,-6.065,1,0.202,0.491,0.0855,0.34,158.624,241400
16384,0.716,0.6679999999999999,-5.136,1,0.083,0.279,0.337,0.7440000000000001,141.006,247431
16385,0.8,0.496,-7.135,1,0.0506,0.000298,0.0697,0.35700000000000004,128.29,256347
16386,0.387,0.64,-5.817,0,0.081,0.107,0.319,0.617,119.978,245933
16387,0.81,0.755,-6.408,1,0.201,0.28800000000000003,0.0857,0.623,130.99,246573
16388,0.779,0.614,-3.839,1,0.271,0.0759,0.113,0.611,173.90400000000002,220680
16389,0.736,0.5660000000000001,-5.122000000000001,1,0.047,0.4320000000000001,0.338,0.412,123.242,299160
16390,0.563,0.823,-7.119,1,0.054000000000000006,0.0566,0.042,0.593,166.06099999999995,257467
16391,0.8,0.7759999999999999,-3.869,0,0.104,0.146,0.218,0.919,114.999,260427
16392,0.5529999999999999,0.472,-12.819,1,0.501,0.0117,0.398,0.652,146.841,274526
16393,0.691,0.921,-1.702,0,0.0535,0.174,0.331,0.802,130.072,201000
16394,0.8590000000000001,0.654,-6.3260000000000005,1,0.258,0.57,0.498,0.897,188.008,261773
16395,0.5720000000000001,0.5720000000000001,-8.324,1,0.3,0.254,0.191,0.61,189.794,207187
16396,0.7709999999999999,0.728,-5.39,1,0.128,0.184,0.139,0.809,131.109,256427
16397,0.815,0.662,-8.244,1,0.199,0.0915,0.0898,0.611,151.518,248493
16398,0.75,0.458,-9.092,1,0.0803,0.226,0.13699999999999998,0.536,167.22,301133
16399,0.693,0.516,-6.4460000000000015,1,0.0413,0.297,0.0604,0.494,188.04,220853
16400,0.536,0.612,-5.847,1,0.272,0.119,0.209,0.57,173.53599999999997,229040
16401,0.674,0.61,-6.568,0,0.112,0.71,0.105,0.478,184.028,235400
16402,0.7020000000000001,0.768,-9.994,0,0.366,0.0461,0.14400000000000002,0.0981,153.988,183506
16403,0.643,0.648,-9.384,1,0.043,0.00196,0.0807,0.58,120.029,274916
16404,0.446,0.339,-11.993,1,0.0495,0.871,0.201,0.579,156.14600000000004,209489
16405,0.6609999999999999,0.679,-5.397,0,0.0414,0.471,0.106,0.5770000000000001,152.158,180000
16406,0.778,0.5720000000000001,-8.712,1,0.165,0.0275,0.154,0.526,114.996,154767
16407,0.745,0.562,-5.8020000000000005,0,0.0341,0.14800000000000002,0.124,0.622,169.986,115765
16408,0.67,0.752,-6.49,0,0.0872,0.0153,0.211,0.601,149.921,234606
16409,0.665,0.6859999999999999,-9.263,1,0.0407,0.173,0.146,0.633,108.007,198577
16410,0.7090000000000001,0.501,-10.006,1,0.234,0.634,0.0995,0.38,192.004,209165
16411,0.667,0.604,-8.021,0,0.21600000000000005,0.447,0.312,0.6459999999999999,121.981,229340
16412,0.674,0.485,-12.443,1,0.32,0.00717,0.106,0.527,170.53,272733
16413,0.83,0.417,-7.559,1,0.0423,0.17800000000000002,0.0858,0.5589999999999999,115.985,260667
16414,0.772,0.59,-6.957000000000002,1,0.183,0.0917,0.101,0.743,167.99599999999995,238267
16415,0.7929999999999999,0.568,-4.958,1,0.0459,0.0478,0.0304,0.8059999999999999,200.01,269400
16416,0.665,0.696,-5.763,1,0.0521,0.337,0.106,0.711,180.232,227387
16417,0.615,0.514,-9.759,1,0.0466,0.393,0.248,0.8220000000000001,175.84900000000005,260667
16418,0.8029999999999999,0.454,-4.802,0,0.0294,0.35200000000000004,0.0655,0.7390000000000001,199.98,192213
16419,0.73,0.552,-8.177,0,0.146,0.18,0.224,0.613,168.09099999999995,289173
16420,0.672,0.62,-4.865,1,0.0422,0.123,0.362,0.627,156.01,221920
16421,0.575,0.684,-6.0070000000000014,1,0.325,0.299,0.614,0.926,172.155,204040
16422,0.731,0.701,-5.942,0,0.132,0.0788,0.18600000000000005,0.645,146.558,248733
16423,0.769,0.6459999999999999,-6.653,1,0.199,0.0566,0.406,0.433,180.158,278693
16424,0.7,0.394,-14.429,1,0.0878,0.732,0.0742,0.48,134.04,143284
16425,0.674,0.7120000000000001,-5.835,0,0.405,0.434,0.0968,0.6409999999999999,180.378,191000
16426,0.716,0.312,-14.67,0,0.112,0.479,0.0903,0.326,194.0,197938
16427,0.609,0.5,-8.818999999999997,0,0.391,0.0963,0.132,0.223,155.563,203508
16428,0.616,0.743,-4.81,0,0.0621,0.25,0.446,0.625,136.895,198800
16429,0.648,0.408,-11.431,0,0.0583,0.151,0.0567,0.224,121.067,214215
16430,0.705,0.473,-10.663,0,0.0869,0.34700000000000003,0.116,0.28300000000000003,199.912,211200
16431,0.541,0.363,-8.682,1,0.0376,0.38,0.123,0.27,179.697,210000
16432,0.35200000000000004,0.354,-11.896,0,0.0569,0.35600000000000004,0.0999,0.224,164.334,234146
16433,0.687,0.404,-9.481,0,0.0812,0.377,0.0813,0.448,150.018,277840
16434,0.6729999999999999,0.6829999999999999,-5.693,1,0.115,0.522,0.235,0.713,171.86,232000
16435,0.725,0.487,-5.959,0,0.0368,0.26,0.431,0.599,136.086,296693
16436,0.838,0.705,-6.131,0,0.29,0.195,0.336,0.8370000000000001,193.286,245093
16437,0.662,0.748,-3.0410000000000004,0,0.268,0.688,0.0841,0.535,164.662,239027
16438,0.785,0.479,-4.956,0,0.044,0.083,0.0937,0.364,151.778,262773
16439,0.81,0.5379999999999999,-5.784,0,0.0356,0.528,0.0951,0.828,109.97,266840
16440,0.672,0.449,-8.957,0,0.0878,0.0727,0.119,0.188,185.836,202164
16441,0.638,0.522,-10.046,1,0.0682,0.00732,0.136,0.441,169.783,253947
16442,0.7609999999999999,0.639,-7.577000000000001,0,0.0539,0.0359,0.0945,0.922,164.088,219120
16443,0.657,0.55,-6.4060000000000015,1,0.0475,0.301,0.0786,0.42,160.006,207507
16444,0.727,0.649,-5.356,1,0.0338,0.6609999999999999,0.111,0.669,129.99200000000002,254533
16445,0.684,0.458,-8.25,1,0.0303,0.209,0.273,0.502,195.92,216893
16446,0.605,0.584,-7.042999999999998,0,0.197,0.28600000000000003,0.235,0.464,125.802,245400
16447,0.778,0.5489999999999999,-6.144,1,0.0473,0.0549,0.0724,0.802,133.041,186040
16448,0.71,0.797,-3.005,0,0.0718,0.409,0.155,0.845,189.988,208980
16449,0.583,0.799,-8.24,1,0.14,0.00923,0.295,0.768,185.96400000000003,239333
16450,0.847,0.402,-9.952,1,0.0641,0.0118,0.28300000000000003,0.752,199.386,259440
16451,0.78,0.493,-6.516,1,0.124,0.181,0.108,0.82,134.086,232840
16452,0.8079999999999999,0.57,-7.0539999999999985,0,0.0823,0.197,0.108,0.491,200.064,183398
16453,0.517,0.7979999999999999,-4.759,1,0.0431,0.511,0.489,0.6729999999999999,197.022,151960
16454,0.612,0.4370000000000001,-8.133,0,0.0374,0.232,0.0769,0.132,113.076,176446
16455,0.72,0.889,-7.063,1,0.0924,0.0573,0.0969,0.866,188.022,273457
16456,0.348,0.3720000000000001,-9.121,1,0.0352,0.978,0.122,0.125,194.108,250130
16457,0.7070000000000001,0.631,-11.064,0,0.28800000000000003,0.312,0.189,0.848,189.666,196023
16458,0.685,0.423,-8.565,0,0.0593,0.319,0.146,0.484,113.509,164939
16459,0.6990000000000001,0.534,-9.291,0,0.0559,0.0301,0.111,0.54,172.06799999999996,142457
16460,0.8079999999999999,0.562,-8.868,1,0.0763,0.0973,0.0704,0.594,203.97,141165
16461,0.701,0.5329999999999999,-5.9460000000000015,0,0.0542,0.0406,0.139,0.272,119.99,181003
16462,0.609,0.445,-9.129,1,0.106,0.603,0.104,0.166,118.393,228707
16463,0.6,0.6409999999999999,-4.237,0,0.0423,0.0498,0.0982,0.642,163.153,336507
16464,0.588,0.877,-4.78,1,0.16,0.00952,0.171,0.645,155.165,326187
16465,0.602,0.545,-8.097000000000001,1,0.0497,0.0023,0.11,0.0791,113.791,274507
16466,0.637,0.73,-5.38,0,0.0874,0.32299999999999995,0.0981,0.732,187.734,218947
16467,0.715,0.7659999999999999,-3.373,1,0.0322,0.0144,0.0536,0.597,124.994,283794
16468,0.6940000000000001,0.329,-8.705,1,0.0622,0.118,0.116,0.233,125.136,199680
16469,0.66,0.5479999999999999,-7.127000000000002,1,0.215,0.364,0.108,0.436,173.894,222000
16470,0.387,0.64,-5.817,0,0.081,0.107,0.319,0.617,119.978,245933
16471,0.637,0.521,-6.959,1,0.109,0.155,0.0945,0.562,167.792,261427
16472,0.593,0.6509999999999999,-6.904,0,0.135,0.0169,0.141,0.32299999999999995,173.07,223613
16473,0.696,0.643,-5.218,1,0.0447,0.000153,0.156,0.332,146.005,268240
16474,0.655,0.433,-7.577000000000001,0,0.0348,0.444,0.221,0.199,130.127,245293
16475,0.6729999999999999,0.8190000000000001,-4.272,1,0.0435,0.0325,0.138,0.491,120.016,278187
16476,0.67,0.447,-7.417000000000002,1,0.171,0.342,0.12,0.665,120.066,255907
16477,0.8170000000000001,0.596,-6.426,0,0.065,0.235,0.389,0.809,130.102,221320
16478,0.701,0.908,-5.67,1,0.0713,0.0617,0.108,0.236,134.019,257933
16479,0.6970000000000001,0.467,-7.536,1,0.0715,0.248,0.0941,0.5720000000000001,164.162,229413
16480,0.443,0.6509999999999999,-6.311,1,0.315,0.303,0.24,0.574,146.17,215067
16481,0.769,0.797,-4.367,1,0.0922,0.0995,0.149,0.62,213.02,264147
16482,0.7979999999999999,0.737,-4.7010000000000005,1,0.0323,0.21600000000000005,0.0717,0.51,117.948,257000
16483,0.476,0.407,-9.239,0,0.0368,0.247,0.14400000000000002,0.226,178.25799999999995,242467
16484,0.7140000000000001,0.6,-8.365,1,0.0876,0.0465,0.0646,0.504,164.03400000000005,205840
16485,0.546,0.5379999999999999,-7.886,0,0.0523,0.233,0.118,0.58,182.12,295773
16486,0.309,0.449,-9.918,0,0.0382,0.234,0.124,0.516,162.714,273017
16487,0.802,0.405,-9.072,0,0.0525,0.204,0.0834,0.662,130.067,208615
16488,0.508,0.463,-9.109,1,0.379,0.32,0.113,0.594,187.99,184029
16489,0.524,0.496,-10.574000000000002,1,0.0809,0.181,0.0973,0.473,193.404,120059
16490,0.84,0.398,-12.967,1,0.0667,0.34,0.0985,0.458,139.968,150857
16491,0.865,0.381,-8.593,0,0.0377,0.0958,0.117,0.322,124.974,238144
16492,0.696,0.406,-8.086,1,0.173,0.598,0.105,0.18600000000000005,175.94,242677
16493,0.8079999999999999,0.565,-7.791,0,0.0298,0.419,0.152,0.292,124.987,219617
16494,0.622,0.49,-5.652,1,0.0566,0.516,0.116,0.158,135.931,218431
